CAS,LogBCF,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,qed
95_16_9,0.88,2.95465979,282.8939368,6.104448007,4.742213232,5.558709813,4.466326495,2.748982362,3.628635174,1.820084524,2.706431701,1.23671854,2.046691931,0.80339153,1.481848396,0,0,0,0,0,5.516700718,4.699919916,11.33678588,23.70964048,11.05034559,0,135.0142702,1.222222222,2.111111111,3,0,-0.89,9,130.151,254.26899,4.939958514,1.809938153,0.715352864,56.9730789,4.137222222,0.244665694,4.137222222,0.081150636,1.099537037,0.081150636,1.099537037,-0.244665694,2.2963,39.62,135.191,0,1,0,0,0,1,1,2,2,0,2,0,0,0,0,0,44,0,0,0,0,0,0,0,4.983978521,0,11.33678588,12.13273414,12.13273414,0,15.72715991,2,0,21.55340651,0,4.983978521,0,0,0,29.77600755,0,0,0,0,0,11.33678588,4.983978521,0,0,0,29.77600755,0,10.21662063,0,12.89,0,1.676203704,0,0,0,0,0,0,0,16.49046296,0.539773573
95_47_6,1.15,3.134861511,156.1481139,5.983127663,5.309401077,5.309401077,3.804530453,2.827350269,2.827350269,2.084258917,2.084258917,1.425569669,1.425569669,0.662677957,0.662677957,0,0,0,0,0,0,11.12690298,0,0,38.11294267,0,106.0782503,0.875,1.25,1.5,0.25,-0.78,8,96.088,72.49526583,5.358504155,1.993744712,0.890007391,50.16128735,2.12037037,0.061985192,2.12037037,-0.039511492,1.368055556,0.039511492,1.368055556,-0.061985192,2.30344,35.916,106.168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,24.26546827,24.97437738,0,0,1,0,0,0,0,0,13.8474744,0,35.39237126,0,0,0,0,0,0,0,0,13.8474744,11.12690298,24.26546827,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33333333,0.475757685
95_49_8,1.82,3.134861511,160.4966295,5.983127663,4.68736555,5.443294496,3.804530453,2.516332506,2.894296979,1.749183845,2.156383972,1.076605104,1.500684444,0.550986267,0.686719642,0,0,0,0,0,10.58608481,0,0,31.18920547,0,11.60093989,126.0236279,1.25,1.875,2.25,0.142857143,-0.49,8,119.53,72.49526583,5.643155792,2.185360819,1.014610262,54.09961146,5.70867284,0.084052994,5.70867284,0.043467092,0.840277778,0.043467092,0.840277778,-0.084052994,2.64842,36.189,126.586,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,29.8000411,18.55355576,5.022633314,0,1,0,11.60093989,0,0,0,6.9237372,0,34.85155308,0,0,0,0,0,11.60093989,0,0,6.9237372,5.563451492,24.26546827,5.022633314,0,0,0,0,5.70867284,0,0,0,0,0,0,0,11.7357716,0.501501666
95_50_1,2.43,3.134861511,162.6383389,5.983127663,4.065330023,5.577187915,3.804530453,2.205314742,2.961243688,1.414108774,2.228509028,0.824372589,1.580281081,0.439294576,0.710761328,0,0,0,0,10.04526663,0,0,12.13273414,12.13273414,0,23.20187978,145.9690055,0.875,1.25,1.5,0,-0.2,8,142.972,72.49526583,5.928205128,2.3818409,1.145679012,58.03793557,5.576728395,0.082713195,5.576728395,0.059180344,0.605709877,0.059180344,0.605709877,-0.082713195,2.9934,36.462,147.004,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,35.33461392,12.13273414,0,10.04526663,1,0,23.20187978,0,0,0,0,0,34.3107349,0,0,0,0,0,23.20187978,0,0,0,0,24.26546827,10.04526663,0,0,0,0,11.15345679,0,0,0,0,0,0,0,8.402098765,0.528586339
95_51_2,0.95,3.134861511,164.6383389,5.983127663,4.264715819,5.020644765,3.804530453,2.30500764,2.682972113,1.521512945,1.928713071,0.905222603,1.249428651,0.475095967,0.610829342,0,0,0,0,10.71001959,0,0,12.13273414,12.13273414,0,17.33460737,127.0188769,1.25,1.875,2.25,0,-0.69,8,121.526,72.49526583,5.446798906,2.052669548,0.927965288,53.07456004,5.58367284,0.397522965,5.58367284,0.063491408,0.618055556,0.063491408,0.618055556,-0.397522965,1.9222,35.8644,127.574,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.733667477,0,0,0,0,0,0,0,0,0,23.73367403,12.13273414,0,10.71001959,1,0,17.28832616,0,0,0,0,5.733667477,29.28810159,0,0,5.733667477,5.687386275,0,11.60093989,0,0,0,0,24.26546827,5.022633314,0,0,26.02,0,5.58367284,0,0,0,0,0,0,0,13.8607716,0.529786082
95_57_8,1.35,3.134861511,164.6383389,5.983127663,4.134579145,4.890508091,3.804530453,2.239939303,2.617903776,1.451411555,1.858611681,0.852452787,1.172065315,0.451728837,0.587462212,0,0,0,5.749511833,5.022633314,0,0,24.26546827,0,0,16.70746729,128.0028925,1.25,1.875,2.25,0,-0.69,8,123.518,72.49526583,5.446798906,2.052669548,0.927965288,52.5289031,8.787314815,0.506395631,8.787314815,0.133666613,0.133487654,0.133666613,0.133487654,-0.506395631,2.0456,33.1168,128.558,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.106527395,5.749511833,0,0,0,0,0,0,0,0,23.73367403,12.13273414,0,5.022633314,1,5.106527395,11.60093989,0,0,0,0,0,29.28810159,0,5.749511833,0,0,5.749511833,11.60093989,5.106527395,0,0,0,24.26546827,5.022633314,0,0,20.23,0,5.45867284,0,0,0,0,0,0,0,15.9857716,0.567107755
95_63_6,2.08,3.17167803,211.278337,6.853371151,6.232050808,6.232050808,4.198377303,3.238033872,3.238033872,2.58771324,2.58771324,1.662410764,1.662410764,0.891346035,0.891346035,0,0,0,0,0,0,16.69035448,0,0,38.9703128,0,120.0939004,0.888888889,1.555555556,2,0.333333333,-0.78,9,108.099,104.2009193,6.341654501,2.218872017,1.317455005,56.52622946,2.203703704,0.059043014,2.203703704,-0.039501562,1.345462963,0.039501562,1.345462963,-0.059043014,2.61186,40.653,120.195,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,23.7625527,31.89811458,0,0,1,0,0,0,0,0,20.7712116,0,34.88945568,0,0,0,0,0,0,0,0,20.7712116,16.69035448,18.19910121,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.493392712
95_64_7,0.95,3.17167803,215.8076621,6.853371151,5.809401077,5.809401077,4.198377303,3.026709006,3.026709006,2.343696304,2.343696304,1.530964909,1.530964909,0.764618873,0.764618873,0,0,0,0,0,5.687386275,11.12690298,0,18.19910121,13.8474744,5.733667477,121.0891494,1.111111111,1.777777778,2.222222222,0.25,-0.98,9,110.095,104.2009193,6.144688279,2.094917408,1.22443465,55.50117805,5.5275,0.398720592,5.5275,0.031633719,0.845462963,0.031633719,0.845462963,-0.398720592,1.88564,40.3284,121.183,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.733667477,0,0,0,0,0,0,0,0,0,6.066367068,37.10711152,5.687386275,0,1,0,5.687386275,0,0,0,13.8474744,5.733667477,29.32600419,0,0,5.733667477,5.687386275,0,0,0,0,13.8474744,11.12690298,18.19910121,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.520972632
95_76_1,1.11,3.17167803,222.2978871,6.853371151,4.565330023,6.077187915,4.198377303,2.404673479,3.160602425,1.673546162,2.487946415,0.943657322,1.682686601,0.51238215,0.818912938,0,0,0,0,15.7326529,0,0,18.19910121,0,0,28.93554726,160.9799045,1.111111111,1.777777778,2.222222222,0,-0.4,9,156.979,104.2009193,6.71627907,2.460285375,1.501234568,63.37782627,5.602006173,0.398684893,5.602006173,0.06122663,0.49691358,0.06122663,0.49691358,-0.398684893,2.5756,40.8744,162.019,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.733667477,0,0,0,0,0,0,0,0,0,23.20187978,18.19910121,5.687386275,10.04526663,1,0,28.88926606,0,0,0,0,5.733667477,28.24436783,0,0,5.733667477,5.687386275,0,23.20187978,0,0,0,0,18.19910121,10.04526663,0,0,26.02,0,11.19515432,0,0,0,0,0,0,0,12.0270679,0.582518852
95_77_2,1.69,3.17167803,222.2978871,6.853371151,4.435193349,5.947051241,4.198377303,2.339605142,3.095534088,1.598411718,2.412811972,0.903184266,1.642213544,0.485046084,0.777377797,0,0,0,5.749511833,10.04526663,0,12.13273414,6.066367068,0,0,28.30840718,161.9639201,1.111111111,1.777777778,2.222222222,0,-0.4,9,158.971,104.2009193,6.71627907,2.460285375,1.501234568,62.83216933,8.79441358,0.507909545,8.79441358,0.116668818,0.129074074,0.116668818,0.129074074,-0.507909545,2.699,38.1268,163.003,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.106527395,5.749511833,0,0,0,0,0,0,0,0,23.20187978,18.19910121,0,10.04526663,1,5.106527395,23.20187978,0,0,0,0,0,28.24436783,0,5.749511833,0,0,5.749511833,23.20187978,5.106527395,0,0,0,18.19910121,10.04526663,0,0,20.23,0,11.05959877,0,0,0,0,0,0,0,14.16262346,0.622739722
95_78_3,0.58,3.17167803,215.8076621,6.853371151,5.809401077,5.809401077,4.198377303,3.026709006,3.026709006,2.36004234,2.36004234,1.434739864,1.434739864,0.759900179,0.759900179,0,0,0,0,0,11.25083777,5.563451492,0,25.98020854,6.066367068,5.733667477,121.0891494,1.222222222,1.888888889,2.333333333,0.25,-0.98,9,110.095,104.2009193,6.144688279,2.094917408,1.22443465,55.50117805,5.620648148,0.398506119,5.620648148,0.03458729,0.884259259,0.03458729,0.884259259,-0.398506119,1.88564,40.3284,121.183,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.733667477,0,0,0,0,0,0,0,0,0,12.13273414,31.04074445,5.687386275,0,1,0,5.687386275,0,0,0,13.8474744,5.733667477,29.32600419,0,0,5.733667477,5.687386275,0,0,0,0,13.8474744,11.12690298,18.19910121,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.520972632
95_82_9,1.18,3.17167803,222.2978871,6.853371151,4.565330023,6.077187915,4.198377303,2.404673479,3.160602425,1.665834889,2.509470797,0.958045404,1.537348555,0.514608203,0.812699385,0,0,0,0,15.7326529,0,0,18.19910121,0,0,28.93554726,160.9799045,1.222222222,1.888888889,2.333333333,0,-0.4,9,156.979,104.2009193,6.71627907,2.460285375,1.501234568,63.37782627,5.597006173,0.39748021,5.597006173,0.063597786,0.517746914,0.063597786,0.517746914,-0.39748021,2.5756,40.8744,162.019,2,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,48,5.733667477,0,0,0,0,0,0,0,0,0,23.20187978,18.19910121,5.022633314,10.71001959,1,0,28.88926606,0,0,0,0,5.733667477,28.24436783,0,0,5.733667477,5.687386275,0,23.20187978,0,0,0,0,18.19910121,10.04526663,0,0,26.02,0,11.17530864,0,0,0,0,0,0,0,12.04691358,0.582518852
95_94_3,3.44,3.282462907,205.9198834,7.723614639,4.66655843,7.690274214,4.609060905,2.410629484,3.922487376,1.680425657,3.309226164,0.963206153,2.407506286,0.498292645,1.264642866,0,0,0,0,20.09053325,0,12.13273414,0,0,0,46.40375956,213.8910608,0.6,0.8,1,0,0.38,10,213.878,156.4958014,8.476339114,3.18546695,1.701096486,78.64446803,5.610895062,0.08265548,5.610895062,0.060769454,0.413024691,0.060769454,0.413024691,-0.08265548,4.3002,46.482,215.894,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,46.40375956,12.13273414,0,20.09053325,1,0,46.40375956,0,0,0,0,0,32.22326739,0,0,0,0,0,46.40375956,0,0,0,0,12.13273414,20.09053325,0,0,0,0,22.44358025,0,0,0,0,0,0,0,4.667530864,0.566615555
95_95_4,2.73,3.282462907,209.1649959,7.723614639,4.735807553,7.003594391,4.609060905,2.445254046,3.579147465,1.717728438,2.939328818,0.98974008,2.014623462,0.512065745,1.053144803,0,0,0,10.77214515,10.04526663,0,12.13273414,0,0,0,39.90934707,195.9249478,0.9,1.4,1.9,0,-0.11,10,194.424,156.4958014,7.991112235,2.868476366,1.483432032,73.13543555,8.949506173,0.506337855,8.949506173,0.135261967,0.059197531,0.135261967,-0.059197531,-0.506337855,3.3524,43.1368,197.448,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,54,5.106527395,5.749511833,0,0,0,0,0,0,0,0,34.80281967,6.066367068,6.066367068,15.06789994,1,5.106527395,34.80281967,0,0,0,0,0,27.20063408,0,5.749511833,0,0,5.749511833,34.80281967,5.106527395,0,0,0,12.13273414,15.06789994,0,0,20.23,0,16.58660494,0,0,0,0,0,0,0,12.41339506,0.63249081
96_18_4,1.11,2.754184786,25.21928095,4.991563832,3.125457251,5.393244089,2.808060412,1.569236955,3.074717703,0.905888534,2.140315334,0.334860259,1.704434989,0.041239305,0.371153744,0,0,0,5.377087868,11.76000689,0,0,0,0,0,34.80281967,145.9456832,1.166666667,1.5,1.5,1,0.87,6,142.392,19.80026906,6.87,4.040357751,3.075338809,52.37893394,5.385802469,0.125066687,5.385802469,0.060618612,0.061728395,0.060618612,-0.061728395,-0.125066687,2.0714,31.081,147.432,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,34.80281967,0,0,11.76000689,5.377087868,0,0,34.80281967,0,0,0,5.377087868,11.76000689,0,0,0,0,0,0,34.80281967,17.13709476,0,0,0,0,0,0,0,0,0,15.85725309,0,0,0,0,0,0,0,0.80941358,0.524728274
96_29_7,0.7,2.964900495,44.81274391,4.991563832,4.139918936,4.139918936,2.808060412,2.133478416,2.133478416,1.362678912,1.362678912,0.770767331,0.770767331,0.074535599,0.074535599,0,4.907065244,0,6.041840829,0,6.420821623,0,6.9237372,6.9237372,5.176881928,0,87.06841391,1.833333333,2.333333333,2.333333333,1,-0.4,6,78.05,19.80026906,5.6,2.817391304,1.877777778,37.52880936,9.48587963,0.150531868,9.48587963,0.088865883,0.00462963,0.088865883,0.00462963,-0.150531868,1.5513,25.548,87.122,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,36,0,0,0,0,0,0,0,0,4.907065244,0,12.10061913,13.34455882,0,6.041840829,0,0,0,0,0,5.176881928,26.31013685,0,4.907065244,0,0,0,0,0,0,6.041840829,0,4.907065244,20.26829602,5.176881928,0,0,0,29.43,0,0,0,0,0,0,0,0,0,16.83333333,0.469662207
96_45_7,0.26,2.367351851,63.1934494,4.405777394,3.322461853,4.138958434,2.89384685,1.911230926,2.319479217,1.182677536,1.590925826,0.696114263,0.984789397,0.414562073,0.618686218,0,0,0,0,0,18.2019497,0,0,0,10.63357721,12.21787344,102.0251692,1.333333333,1.833333333,2,0.666666667,-0.31,6,96.114,33.54887502,3.865746924,1.426833638,0.596593738,41.92180872,4.696759259,0.360967066,4.696759259,0.165917763,0.787037037,0.165917763,0.787037037,-0.360967066,-0.5359,28.6034,102.162,2,2,0,1,1,0,0,0,1,2,3,0,0,0,1,1,34,10.63357721,0,5.112436885,0,0,0,0,0,0,0,0,12.21787344,13.08951281,0,1,0,17.33031033,0,10.63357721,0,0,13.08951281,0,0,0,10.63357721,0,0,12.21787344,18.2019497,0,0,0,0,0,0,0,24.06,0,4.696759259,0,0,0,0,0,0,0,8.636574074,0.401783385
96_91_3,0.47,3.427504478,416.1731577,10.87831518,6.706684756,6.706684756,6.43042811,3.34449281,3.34449281,2.416949271,2.416949271,1.511558811,1.511558811,0.870249178,0.870249178,32.65829275,20.22863654,0,0,6.066367068,6.066367068,0,0,0,0,10.84019487,199.0229203,1.214285714,1.785714286,2.214285714,0,-2.38,14,194.082,1006.552534,9.70605852,3.165649678,1.529249068,76.87147901,10.3162037,0.500653695,10.3162037,0.319269116,0.397314815,0.319269116,-0.945740741,-0.500653695,0.7908,45.828,199.122,3,8,0,0,0,1,0,1,6,2,8,0,2,0,0,0,74,10.84019487,0,0,5.749511833,5.687386275,5.687386275,20.22863654,0,0,0,0,0,6.066367068,21.60037544,1,14.95314949,17.06215882,0,0,0,0,5.733667477,32.36137067,0,5.749511833,5.733667477,17.06215882,5.749511833,0,14.95314949,0,20.22863654,0,12.13273414,0,0,0,132.53,0,0,0,0,0,0,0,0,0,52.66666667,0.312775517
96_96_8,0.85,3.167265778,311.51984,9.137828202,6.481359544,6.481359544,5.647065708,3.227836611,3.227836611,2.18185597,2.18185597,1.434300263,1.434300263,0.808568973,0.808568973,4.923311049,10.11431827,0,11.37477255,5.749511833,0,19.24253168,6.066367068,0,0,10.47053043,168.0534921,1.583333333,2.25,2.75,0.142857143,-1.78,12,160.088,481.0119674,8.317847358,3.080884118,1.445040165,68.90275688,10.35991119,0.496499007,10.35991119,0.295307931,0.130231481,0.295307931,-0.543796296,-0.496499007,1.1856,44.0608,168.152,2,5,0,0,0,1,0,1,4,1,5,0,2,0,0,0,64,10.47053043,11.43689811,0,0,5.687386275,0,10.11431827,0,0,0,0,12.13273414,0,18.09947566,1,9.660174003,11.37477255,0,0,0,0,12.84346502,28.31341947,0,5.749511833,10.47053043,11.37477255,5.749511833,0,12.03310859,0,10.11431827,0,18.19910121,0,0,0,78.39,0,0,0,0,0,0,0,0,0,36.5,0.408306999
97_23_4,2.28,2.370227579,503.6108804,12.41384908,8.821564533,10.33342243,8.058550648,5.008352593,5.764281539,3.722845248,4.595716809,2.463985084,2.934179289,1.596525841,1.985926294,0,10.21305479,0,11.49902367,27.59299123,0,12.13273414,24.26546827,0,0,23.20187978,268.0057849,0.764705882,1.176470588,1.588235294,0.076923077,-1.38,17,259.047,6943.4452,12.08686679,4.861181106,2.84267247,109.0484394,9.683208459,0.507661753,9.683208459,0.1187089,0.147014361,0.1187089,0.147014361,-0.507661753,3.9954,69.0396,269.127,2,2,0,0,0,2,0,2,2,2,4,0,2,0,0,0,88,10.21305479,11.49902367,0,0,0,0,0,0,0,0,23.20187978,47.52510539,16.46608825,0,2,10.21305479,23.20187978,0,0,0,6.420821623,0,57.57037202,0,11.49902367,0,0,11.49902367,23.20187978,10.21305479,6.420821623,0,11.12690298,36.39820241,10.04526663,0,0,40.46,0,11.70886971,0,0,0,0,0,0,0,32.01335251,0.864712718
98_10_2,0.68,3.218646629,303.7795181,7.612884175,5.188846487,6.005343067,4.605171716,2.683843341,4.230162819,1.858061798,3.419484855,1.071738018,2.000969252,0.610173759,1.146665662,10.02329115,8.417796984,0,4.895483476,0,0,12.13273414,18.19910121,0,0,5.138973738,157.0197495,1.1,1.6,1.9,0,-0.87,10,150.138,165.6373293,7.239529025,2.39739808,1.554107394,59.53206971,10.61064815,0.237545098,10.61064815,0.237545098,0.148148148,0.22462841,-3.502824074,-0.22462841,0.334,37.8152,157.194,2,3,0,0,0,1,0,1,2,1,4,0,1,0,0,0,54,0,0,0,10.02329115,0,0,0,13.55677072,0,0,18.19910121,12.13273414,0,4.895483476,1,8.417796984,10.02329115,0,0,5.138973738,4.895483476,0,30.33183534,0,0,5.138973738,0,0,0,8.417796984,10.02329115,0,0,35.22731882,0,0,0,60.16,0,-3.502824074,0,0,0,0,0,0,21.2212963,12.86486111,0.638363783
98_15_7,2.35,3.059901692,254.1077533,8.483127663,5.321258969,6.077187915,4.999018566,2.827296151,3.205260624,2.008106418,2.444542198,1.15194435,1.387041453,0.664807141,0.855094989,11.73975001,13.17124514,0,5.022633314,0,12.13273414,12.13273414,0,0,0,11.60093989,179.9953625,1.181818182,1.818181818,2.181818182,0.142857143,-0.7,11,176.524,228.2124915,8.397087379,2.73688325,2.11712162,66.59621767,11.9092284,0.415961807,11.9092284,0.415961807,0.097060185,0.166136492,-4.300694444,-0.166136492,3.3588,36.454,180.556,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,60,0,0,0,0,0,6.176298517,0,0,13.17124514,0,17.66730696,18.19910121,5.022633314,5.563451492,1,13.17124514,11.60093989,0,0,0,6.176298517,0,34.85155308,0,0,0,13.17124514,0,11.60093989,0,6.176298517,0,5.563451492,24.26546827,5.022633314,0,0,0,0,5.350895062,0,0,0,0,0,0,35.72768519,-0.384135802,0.574415672
98_54_4,1.83,2.993754788,228.0448443,8.483127663,7.256614672,7.256614672,4.999018566,3.794974003,3.794974003,3.796874024,3.796874024,1.733330115,1.733330115,0.961430133,0.961430133,0,0,0,5.414990469,5.749511833,0,5.563451492,12.13273414,12.13273414,20.7712116,5.106527395,150.1044651,1,1.454545455,1.818181818,0.4,-0.98,11,136.109,230.7347201,8.119800399,2.571671008,1.970338741,67.68540533,9.022397959,0.507966639,9.022397959,0.115095543,0.174305556,0.115095543,0.174305556,-0.507966639,2.6897,46.8068,150.221,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,60,5.106527395,5.749511833,0,0,0,0,0,0,0,0,32.90394574,23.1111761,0,0,1,5.106527395,0,0,0,0,26.18620207,0,29.82891977,0,5.749511833,0,0,5.749511833,0,5.106527395,5.414990469,0,26.33466309,24.26546827,0,0,0,20.23,0,0,0,0,0,0,0,0,0,24.58333333,0.602501219
98_82_8,1.55,2.848234051,162.6530014,6.690234444,5.964101615,5.964101615,4.304530453,3.354059275,3.354059275,2.565384141,2.565384141,1.466239158,1.466239158,0.837939098,0.837939098,0,0,0,0,5.917906046,0,5.563451492,0,6.066367068,38.11294267,0,120.0939004,1,1.555555556,1.888888889,0.333333333,-0.78,9,108.099,129.2253387,6.341654501,2.674337261,1.562760731,56.52622946,2.203703704,0.062248395,2.203703704,-0.021882386,0.658518519,0.021882386,0.658518519,-0.062248395,2.81,40.531,120.195,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,44.17930974,11.48135754,0,0,1,0,0,0,0,0,19.76538045,0,35.89528683,0,0,0,0,0,0,0,0,0,25.32883194,30.33183534,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.534261738
98_83_9,1.8,2.981454614,196.538112,6.690234444,5.593858127,5.593858127,4.304530453,3.014236993,3.014236993,2.14635549,2.14635549,1.266588348,1.266588348,0.722670649,0.722670649,0,0,0,0,0,5.57310453,5.563451492,0,25.12283841,18.71166982,0,118.0782503,1.222222222,1.777777778,2.111111111,0.111111111,-1.04,9,108.099,129.2253387,6.085628141,2.492201094,1.425448346,55.83662643,3.82537037,0.09551616,3.82537037,-0.023325206,1.120925926,0.023325206,1.120925926,-0.09551616,2.7197,41.15,118.179,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,42.48387556,12.48718869,0,0,1,0,5.57310453,0,0,0,6.9237372,0,42.47422252,0,0,0,0,0,0,0,0,0,12.48718869,36.91077103,0,5.57310453,0,0,0,0,0,0,0,0,0,0,0,18.33333333,0.531525396
NOCAS_862301,0.82,2.848234051,167.1823264,6.690234444,5.541451884,5.541451884,4.304530453,3.11004234,3.11004234,2.199358737,2.199358737,1.325355914,1.325355914,0.75660012,0.75660012,0,0,0,6.041840829,0,0,5.563451492,0,37.25557254,0,5.733667477,121.0891494,1.222222222,1.777777778,2.111111111,0.25,-0.82,9,110.095,129.2253387,6.302249389,2.646097475,1.54134677,55.50117805,5.613703704,0.324170891,5.613703704,0.026557074,0.158518519,0.026557074,0.158518519,-0.324170891,1.7063,39.0444,121.183,2,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,48,5.733667477,0,0,0,0,0,0,0,0,0,30.33183534,12.48718869,6.041840829,0,1,0,0,0,0,5.733667477,12.96557803,0,35.89528683,0,0,5.733667477,0,0,0,0,0,0,18.52902952,30.33183534,0,0,0,26.02,0,0,0,0,0,0,0,0,0,19,0.600981723
99_08_1,1.08,3.069899266,257.5379489,7.560477932,5.573111253,5.573111253,4.698377303,2.910122374,2.910122374,2.096113268,2.096113268,1.212474912,1.212474912,0.741532939,0.741532939,4.923311049,10.11431827,0,5.687386275,0,5.563451492,6.066367068,12.13273414,12.99010427,0,0,137.0476785,1.5,2.2,2.6,0.142857143,-1.38,10,130.082,178.1927874,6.736009281,2.473196904,1.312840333,58.44932096,10.1587037,0.269187287,10.1587037,0.269187287,0.152777778,0.258309495,-0.395833333,-0.258309495,1.90322,37.8334,137.138,0,3,0,0,0,1,0,1,2,0,3,0,1,0,0,0,52,0,0,0,0,5.687386275,0,10.11431827,0,0,0,12.13273414,12.48718869,12.13273414,4.923311049,1,4.923311049,5.687386275,0,0,0,6.9237372,0,39.94323803,0,0,0,5.687386275,0,0,4.923311049,0,17.03805547,5.563451492,24.26546827,0,0,0,43.14,0,0,0,0,0,0,0,0,0,29.33333333,0.437911866
99_09_2,0.48,3.069899266,259.6796584,7.560477932,5.150461522,5.150461522,4.698377303,2.698797509,2.698797509,1.852096332,1.852096332,1.081029057,1.081029057,0.638360716,0.638360716,4.923311049,10.11431827,0,5.687386275,5.687386275,0,12.13273414,12.13273414,0,0,5.733667477,138.0429274,1.5,2.2,2.6,0,-1.58,10,132.078,178.1927874,6.538764846,2.344994096,1.222616942,57.42426954,10.10314815,0.398524788,10.10314815,0.270982451,0.027777778,0.270982451,-0.475833333,-0.398524788,1.177,37.5088,138.126,2,4,0,0,0,1,0,1,3,1,4,0,1,0,0,0,52,5.733667477,0,0,0,5.687386275,0,10.11431827,0,0,0,6.066367068,6.066367068,17.82012041,4.923311049,1,4.923311049,11.37477255,0,0,0,0,5.733667477,34.37978654,0,0,5.733667477,11.37477255,0,0,4.923311049,0,10.11431827,0,24.26546827,0,0,0,69.16,0,0,0,0,0,0,0,0,0,31.33333333,0.359543609
